text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,original_text,language,text_compound,candidate,Compound Norm
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:33:41Z,False,,890369567221923840,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",johnjoeyperez,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:33:39Z,False,,890369557839450112,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",karen9875a,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:33:37Z,False,,890369548381302784,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SosnakTina,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:33:35Z,False,,890369540541956096,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",drpfk,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:33:32Z,False,,890369528743559168,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1961_massey,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
rt gavinnewsom remember deal serve adoring lapdogs nice friends ,False,0,,2017-07-27T00:33:24Z,False,,890369492949254148,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CarlaHarper0626,58,True,False,,,"RT @GavinNewsom: ""Remember our deal: we serve as your adoring lapdogs, but only if you're nice to our friends."" https://t.co/VvEcvFgACb",da,0.8625,Gavin,2.002440417168252
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-27T00:33:22Z,False,,890369485575561216,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",javerill64,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:33:21Z,False,,890369484128530432,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jbjenkins13,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
gavinnewsom gop wow reverse race card interesting white people exactly,False,2,GavinNewsom,2017-07-27T00:33:07Z,False,8.903690202553262e+17,890369421763411968,11347122.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yldja,0,False,False,,,"@GavinNewsom @GOP Wow the reverse race card, interesting. So what do you have against white people exactly?",en,0.7579,Gavin,1.7746940254685273
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:33:03Z,False,,890369406664146944,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BobC7000,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-27T00:32:59Z,False,,890369391627579393,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cpdallas,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt kg gavinnewsom gop long viagra still covered care else screws ,False,0,,2017-07-27T00:32:50Z,False,,890369351366303744,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",foolsrushn,1,True,False,,,RT @916Kg85: @GavinNewsom @GOP As long as the Viagra is still covered they don't care who else it screws over,en,0.4215,Gavin,1.0422476949925492
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:32:45Z,False,,890369329228853248,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",bethwill716,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:32:41Z,False,,890369314628317184,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MDTeresa,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:32:40Z,False,,890369308735315968,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",foolsrushn,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,False,0,,2017-07-27T00:32:38Z,False,,890369301605232648,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cpdallas,423,True,False,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt‚?¶,en,0.4215,Gavin,1.0422476949925492
gavinnewsom gop propaganda toxic,False,3,GavinNewsom,2017-07-27T00:32:34Z,False,8.903690202553262e+17,890369285222039552,11347122.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nick_ekwall,0,False,False,,,@GavinNewsom @GOP Your propaganda is toxic.,en,-0.25,Gavin,-0.4198144658713608
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:32:34Z,False,,890369284861566980,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TerriIsSickOfU,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
gavinnewsom gop long viagra still covered care else screws ,False,3,GavinNewsom,2017-07-27T00:32:28Z,False,8.903690202553262e+17,890369258730905600,11347122.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",916Kg85,1,False,False,,,@GavinNewsom @GOP As long as the Viagra is still covered they don't care who else it screws over,en,0.4215,Gavin,1.0422476949925492
gavinnewsom realdonaldtrump results military losing viagra benefits gonna hear top ,False,0,GavinNewsom,2017-07-27T00:32:26Z,True,8.902549428076298e+17,890369250078187524,11347122.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",phobe1229,0,False,False,,,@GavinNewsom @realDonaldTrump If this results in military losing their viagra benefits. You are gonna hear some top‚?¶ https://t.co/zMkOQcQoeI,en,0.296,Gavin,0.7689955711080805
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:32:26Z,False,,890369249750822912,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jensimeo,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:32:23Z,False,,890369241056124928,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bookhouseboy90,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:31:55Z,False,,890369123653263360,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",elijahswig,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:31:55Z,False,,890369123158441985,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",IAmBigCurvyGirl,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
rt gavinnewsom yeah many white men gop ,False,0,,2017-07-27T00:31:53Z,False,,890369111896838145,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DeemJet,251,True,False,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB",en,0.296,Gavin,0.7689955711080805
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-27T00:31:12Z,False,,890368940710404096,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",GunReformGran,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-27T00:31:04Z,False,,890368905721503744,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AaronTate81089,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
gavinnewsom realdonaldtrump willing pick senator duckworth lineup ,False,0,GavinNewsom,2017-07-27T00:30:30Z,True,8.902549428076298e+17,890368764079996928,11347122.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",phobe1229,0,False,False,,,@GavinNewsom @realDonaldTrump I would be willing to be that he could not pick Senator Duckworth out of a lineup.  I‚?¶ https://t.co/RyAMNCnIdM,en,0.0,Gavin,0.12451247413754088
jerrybrowngov gavinnewsom ,False,0,JerryBrownGov,2017-07-27T00:29:53Z,False,,890368609930723328,19418459.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",karenjwickman,0,False,False,,,@JerryBrownGov @GavinNewsom https://t.co/WW6vKyg6vU,no,0.0,Gavin,0.12451247413754088
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-27T00:29:34Z,False,,890368531644252160,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VintageKnits,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-27T00:29:30Z,False,,890368514015539201,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LulzianHorde,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom busted ,False,0,,2017-07-27T00:28:12Z,False,,890368184728944640,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marketingtroy,75,True,False,,,RT @GavinNewsom: Busted :( https://t.co/bkqa1Pkpjz,no,0.0,Gavin,0.12451247413754088
ryguy trumpstercalgal gavinnewsom haha love princess bride reference ,False,1,Ryguy613,2017-07-27T00:26:00Z,False,8.903143723581932e+17,890367630829379584,53998434.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Sneaker888,0,False,False,,,@Ryguy613 @TrumpsterCalGal @GavinNewsom haha - Love the Princess Bride reference! Ì†ΩÌ±?Ì†ΩÌ±?Ì†ΩÌ±?Ì†ΩÌ±?Ì†ΩÌ±?,en,0.802,Gavin,1.8707132976860976
gavinnewsom side ,False,0,cocoross323,2017-07-27T00:24:47Z,False,8.903672397439713e+17,890367327723634688,213560152.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cocoross323,0,False,False,,,@GavinNewsom With a side of this... https://t.co/jNo26xqf8X,no,0.0,Gavin,0.12451247413754088
gavinnewsom went something like ,False,1,GavinNewsom,2017-07-27T00:24:26Z,False,8.903095488876257e+17,890367239743971328,11347122.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cocoross323,0,False,False,,,@GavinNewsom And it went something like this... https://t.co/YQi3VUEHck,no,0.3612,Gavin,0.9109560370624021
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-27T00:24:06Z,False,,890367153685352453,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",BerlinAdamrocks,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-27T00:21:50Z,False,,890366582022479872,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tkherriott,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-27T00:21:35Z,False,,890366519795908609,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",kenseth1nascar,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gatekeeper gavinnewsom ,False,0,,2017-07-27T00:19:39Z,False,,890366035907403776,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cocoross323,1,True,False,,,RT @GateKeeper1776: @GavinNewsom  https://t.co/wmokSXN9t8,no,0.0,Gavin,0.12451247413754088
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-27T00:19:01Z,False,,890365875018231808,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",marisa_965,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-27T00:18:19Z,False,,890365700090413056,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leighj10,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-27T00:18:10Z,False,,890365662681542657,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WTM_V,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom remember deal serve adoring lapdogs nice friends ,False,0,,2017-07-27T00:17:37Z,False,,890365522482692096,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",MaryBridgeman3,58,True,False,,,"RT @GavinNewsom: ""Remember our deal: we serve as your adoring lapdogs, but only if you're nice to our friends."" https://t.co/VvEcvFgACb",da,0.8625,Gavin,2.002440417168252
rt moviescribe gavinnewsom potus trump makes policy decisions  reasons  distract bad news  pander ba,False,0,,2017-07-27T00:16:57Z,False,,890365353863270400,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leighj10,11,True,False,,,"RT @Moviescribe: @GavinNewsom @POTUS Trump makes ""policy"" decisions for 2 reasons: 1) to distract from bad news, and 2) to pander to his ba‚?¶",en,-0.6908,Gavin,-1.3795717264950562
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-27T00:16:14Z,False,,890365173684461568,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Zachats,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-27T00:15:54Z,False,,890365091794870272,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FifthHouseSun,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
